question_id,language,is_answered,tags,title,answer_count,creation_date,score,link,view_count,user_id,reputation,user_type,display_name
39712383,mysql,False,php|mysql,Insert into MySQL database via PHP only half working,1,1474923944,1,http://stackoverflow.com/questions/39712383/insert-into-mysql-database-via-php-only-half-working,42,4172082,96,registered,Anthony Bonarrigo
39707413,mysql,False,mysql|sql|mysql-workbench|self-join,Showing specific results in different columns when self-joining a table in MySQL,4,1474905706,0,http://stackoverflow.com/questions/39707413/showing-specific-results-in-different-columns-when-self-joining-a-table-in-mysql,32,6883089,1,registered,Gh0st1388
39672737,mysql,True,mysql|sql,How to return only certain rows,4,1474693492,-4,http://stackoverflow.com/questions/39672737/how-to-return-only-certain-rows,64,6531013,2,registered,J. St
39732340,mysql,True,mysql|regex|where|like,"Multiple WHERE, LIKE conditions",1,1475002581,0,http://stackoverflow.com/questions/39732340/multiple-where-like-conditions,23,5009293,761,registered,Doug Coats
18923347,mysql,True,mysql|phpmyadmin,phpMyAdmin permissions for config.inc.php,11,1379701202,11,http://stackoverflow.com/questions/18923347/phpmyadmin-permissions-for-config-inc-php,34086,2797057,65,registered,BenUNC
8545325,mysql,False,php|android|mysql|json|httpclient,Get data from mysql to android with php,2,1324131313,2,http://stackoverflow.com/questions/8545325/get-data-from-mysql-to-android-with-php,8222,1032928,119,registered,freddy
39733685,mysql,True,mysql|sql-order-by|result,mysql: how to have different order by based on field result,1,1475007902,0,http://stackoverflow.com/questions/39733685/mysql-how-to-have-different-order-by-based-on-field-result,26,1389528,512,registered,Xi Vix
39733539,mysql,False,python|mysql|r|csv,"Calling R from Python, passing parameters, R reports: &quot;object of type &#39;closure&#39; not subsettable&quot;",0,1475007296,0,http://stackoverflow.com/questions/39733539/calling-r-from-python-passing-parameters-r-reports-object-of-type-closure,17,3285817,120,registered,user3285817
39734406,mysql,False,mysql,"MySql search, google like",0,1475010883,0,http://stackoverflow.com/questions/39734406/mysql-search-google-like,10,3264028,65,registered,centenond
39733071,mysql,False,mysql|node.js,node mysql connection pool release,1,1475005471,0,http://stackoverflow.com/questions/39733071/node-mysql-connection-pool-release,14,6851542,12,registered,Pano
39734313,mysql,False,javascript|php|jquery|mysql,Where are mistakes in my code?,1,1475010372,-4,http://stackoverflow.com/questions/39734313/where-are-mistakes-in-my-code,45,6883487,1,registered,Максим Воробьёв
39734192,mysql,False,mysql|node.js,nodejs mysql TypeError: Cannot read property &#39;destroy&#39; of undefined,0,1475009923,-1,http://stackoverflow.com/questions/39734192/nodejs-mysql-typeerror-cannot-read-property-destroy-of-undefined,10,1754493,8,registered,user1754493
39731178,mysql,False,php|mysql|cakephp,CakePHP check if a specific value is true from a Database,2,1474998394,0,http://stackoverflow.com/questions/39731178/cakephp-check-if-a-specific-value-is-true-from-a-database,27,5952195,13,registered,Eduardo Martinez
39728941,mysql,False,mysql|sql,how to use MySQL?,3,1474990941,-3,http://stackoverflow.com/questions/39728941/how-to-use-mysql,47,4300336,12,registered,George Qoridze
39728926,mysql,True,php|mysql|cron-task,PHP Task Scheduler Configured by Site Admins,3,1474990886,2,http://stackoverflow.com/questions/39728926/php-task-scheduler-configured-by-site-admins,44,155899,2246,registered,nfplee
39732426,mysql,False,mysql,minimum value from a table using mysql,2,1475002957,0,http://stackoverflow.com/questions/39732426/minimum-value-from-a-table-using-mysql,16,6889727,1,registered,user6889727
39724548,mysql,False,mysql|phpmyadmin|xampp|config,phpMyAdmin - #1932 Table doesn&#39;t exist (collation in use) after reinstalling,2,1474978906,0,http://stackoverflow.com/questions/39724548/phpmyadmin-1932-table-doesnt-exist-collation-in-use-after-reinstalling,20,6383394,8,registered,rosiana
39732786,mysql,True,php|mysql|moodle,"admin username changed, now can&#39;t access website",2,1475004389,-2,http://stackoverflow.com/questions/39732786/admin-username-changed-now-cant-access-website,30,6889894,1,registered,Buddy Gardner
39732913,mysql,True,mysql|sql,MySql JOINS And Count() Function: #1054 - Unknown column &#39;T.parent&#39; in &#39;on clause&#39;,1,1475004827,0,http://stackoverflow.com/questions/39732913/mysql-joins-and-count-function-1054-unknown-column-t-parent-in-on-claus,22,5052406,133,registered,Shahid Sarwar
39732572,mysql,False,mysql,Error 1215 while creating foreign key on varchar column,0,1475003547,0,http://stackoverflow.com/questions/39732572/error-1215-while-creating-foreign-key-on-varchar-column,9,6889694,1,registered,Rajesh G
39733568,mysql,False,mysql|doctrine2|symfony3|symfony-3.1,Symfony 3.1.4 - Parameters.yml is set but CMD says failed: No such host is known,0,1475007397,-5,http://stackoverflow.com/questions/39733568/symfony-3-1-4-parameters-yml-is-set-but-cmd-says-failed-no-such-host-is-known,16,6890073,1,registered,oSe Laleman
39733242,mysql,False,java|mysql|sql|hibernate,Hibernate - between dates not working,0,1475006172,0,http://stackoverflow.com/questions/39733242/hibernate-between-dates-not-working,25,6267552,8,registered,FBMtrader Fbmtrader
39733369,mysql,False,mysql|database,MySQL read_only variable vs READ lock,0,1475006615,0,http://stackoverflow.com/questions/39733369/mysql-read-only-variable-vs-read-lock,12,1450257,140,registered,WoodBunny
39733223,mysql,False,mysql|database|phpmyadmin|mamp,Exporting/Importing all local MySQL databases - Error #1046 - No database selected - Multiple databases,0,1475006054,0,http://stackoverflow.com/questions/39733223/exporting-importing-all-local-mysql-databases-error-1046-no-database-select,14,3250782,691,registered,user13286
1028386,mysql,True,php|mysql|arrays|youtube,What&#39;s the best way to sync 2 data structures in PHP?,1,1245690779,2,http://stackoverflow.com/questions/1028386/whats-the-best-way-to-sync-2-data-structures-in-php,369,127071,50,registered,bigsurf
39732963,mysql,True,mysql|linux|ssh|jira,Open browser through server,1,1475005011,0,http://stackoverflow.com/questions/39732963/open-browser-through-server,23,4075811,19,registered,BlueBaroo
39733020,mysql,True,mysql|sql|database,How to quickly search through on a very large database,1,1475005268,1,http://stackoverflow.com/questions/39733020/how-to-quickly-search-through-on-a-very-large-database,34,6791263,8,registered,LeSpotted44
39731954,mysql,True,mysql|json|attributes,SQL query to determine if a JSON value contains a specified attribute,2,1475001177,1,http://stackoverflow.com/questions/39731954/sql-query-to-determine-if-a-json-value-contains-a-specified-attribute,17,1971200,26,registered,Matthew J Gravelyn
39730686,mysql,False,php|mysql|mysqli,How to INSERT into 1 table and update the count of another,1,1474996548,0,http://stackoverflow.com/questions/39730686/how-to-insert-into-1-table-and-update-the-count-of-another,28,5586292,1,registered,alanforts
39713401,mysql,False,mysql|sql|rest|uri|naming-conventions,"User, it&#39;s roles and relationship in light of REST protocol",1,1474929062,1,http://stackoverflow.com/questions/39713401/user-its-roles-and-relationship-in-light-of-rest-protocol,41,2727195,1421,registered,user2727195
39732665,mysql,False,mysql|django|python-2.7,"ProgrammingError: (1146, &quot;Table &#39;intranet.django_session&#39; doesn&#39;t exist&quot;)",0,1475003946,0,http://stackoverflow.com/questions/39732665/programmingerror-1146-table-intranet-django-session-doesnt-exist,24,6889745,1,registered,LauraOcanto
39732549,mysql,True,mysql,Entering string says unknown column,1,1475003452,0,http://stackoverflow.com/questions/39732549/entering-string-says-unknown-column,12,6087121,14,registered,shashank
19222636,mysql,True,mysql,Log when a row is deleted from a given table in MySQL,3,1381142279,1,http://stackoverflow.com/questions/19222636/log-when-a-row-is-deleted-from-a-given-table-in-mysql,761,375310,527,registered,frigg
39732371,mysql,False,mysql|osx|xampp,Table doesn&#39;t exist in engine in OSX after reinstall XAMPP,0,1475002705,0,http://stackoverflow.com/questions/39732371/table-doesnt-exist-in-engine-in-osx-after-reinstall-xampp,7,1934510,1126,registered,Filipe Ferminiano
39731326,mysql,False,mysql|spring|jpa|spring-data-jpa,Caused by: org.hibernate.MappingException: property mapping has wrong number of columns: com.sakila.entity.Film.specialFeatures type: object,1,1474998948,1,http://stackoverflow.com/questions/39731326/caused-by-org-hibernate-mappingexception-property-mapping-has-wrong-number-of,9,6872018,6,registered,javatechnology
39732220,mysql,False,php|mysql|select|merge|rows,Merge several lines with same column value,0,1475002142,0,http://stackoverflow.com/questions/39732220/merge-several-lines-with-same-column-value,14,3018774,47,registered,Mary
39730259,mysql,True,php|mysql|sql,MySQL How to query multiple tables using different constraints?,1,1474995071,0,http://stackoverflow.com/questions/39730259/mysql-how-to-query-multiple-tables-using-different-constraints,29,1938102,131,registered,Hezerac
39732041,mysql,True,java|mysql|hibernate|jpa|glassfish,EclipseLink vs Hibernate vs JDBC,1,1475001511,-2,http://stackoverflow.com/questions/39732041/eclipselink-vs-hibernate-vs-jdbc,44,6889691,3,registered,Rui Faria
39732013,mysql,False,php|jquery|mysql|ajax,"Ajax request is OK, but no response",0,1475001388,0,http://stackoverflow.com/questions/39732013/ajax-request-is-ok-but-no-response,39,4037326,45,registered,tweb
39279246,mysql,False,mysql|joomla|connect|replicate,I have two MySQL data base mysql,1,1472757239,0,http://stackoverflow.com/questions/39279246/i-have-two-mysql-data-base-mysql,17,6642941,6,registered,Miladn
39728192,mysql,True,c#|mysql|orm|petapoco|npoco,npoco.Insert&lt;T&gt; fails on table withOUT AutoIncrement Primary key,1,1474988912,0,http://stackoverflow.com/questions/39728192/npoco-insertt-fails-on-table-without-autoincrement-primary-key,16,1792246,520,registered,Tony
39729410,mysql,True,mysql|sql,How to build properly this query? Is this a proper MySql scheme?,1,1474992288,0,http://stackoverflow.com/questions/39729410/how-to-build-properly-this-query-is-this-a-proper-mysql-scheme,25,3997865,131,registered,Kitara
39714573,mysql,False,php|android|mysql|json|parsing,Need help getting JSON data from MYSQL database to Android App,1,1474938221,0,http://stackoverflow.com/questions/39714573/need-help-getting-json-data-from-mysql-database-to-android-app,31,2872250,86,registered,Kevin Bright
39731853,mysql,False,php|mysql|xml,XML VS MySQL: as a storage for PHP applications display languages?,0,1475000834,-3,http://stackoverflow.com/questions/39731853/xml-vs-mysql-as-a-storage-for-php-applications-display-languages,14,4087801,1,registered,AgitatedMind
39731710,mysql,False,php|mysql,PHP MySQL CPU Upgrade Performance Increase,0,1475000327,-1,http://stackoverflow.com/questions/39731710/php-mysql-cpu-upgrade-performance-increase,33,6889554,1,registered,Raffi
992311,mysql,False,mysql|enums|lookup,MySQL enum column from anothertable column,2,1244961421,1,http://stackoverflow.com/questions/992311/mysql-enum-column-from-anothertable-column,1029,49478,21235,registered,Anthony
39731423,mysql,True,php|mysql|laravel|orm,Laravel.get one related record,1,1474999280,0,http://stackoverflow.com/questions/39731423/laravel-get-one-related-record,24,4128484,17,registered,Marco Roys
39731259,mysql,False,php|mysql,PHP MySql loop through all child ID&#39;s,1,1474998685,0,http://stackoverflow.com/questions/39731259/php-mysql-loop-through-all-child-ids,42,6067322,8,registered,kikkula kokkula
39731535,mysql,False,php|html|mysql,Save receipt to database,0,1474999658,-2,http://stackoverflow.com/questions/39731535/save-receipt-to-database,14,4779995,1,registered,Fares Shawa
39730990,mysql,True,mysql|truncate|group-concat,MySQL Group_Concat still truncating results after group_concat_max_len is increased,1,1474997586,-1,http://stackoverflow.com/questions/39730990/mysql-group-concat-still-truncating-results-after-group-concat-max-len-is-increa,15,6859874,1,registered,Dustin
5683154,mysql,True,mysql|ubuntu,How do I find out my root MySQL password?,7,1302908599,39,http://stackoverflow.com/questions/5683154/how-do-i-find-out-my-root-mysql-password,69103,478573,4860,registered,Genadinik
39763372,python,False,python|linux|bash|perl|scripting,How do I handle this programming scenario in Linux?,2,1475131986,0,http://stackoverflow.com/questions/39763372/how-do-i-handle-this-programming-scenario-in-linux,17,6618333,6,registered,Ankit Vallecha
39763599,python,False,python,while True: ^ SyntaxError: invalid syntax,1,1475132728,-3,http://stackoverflow.com/questions/39763599/while-true-syntaxerror-invalid-syntax,26,6897880,1,registered,Adam
39763709,python,False,python,in learning data mining with python ch5 error,0,1475133111,0,http://stackoverflow.com/questions/39763709/in-learning-data-mining-with-python-ch5-error,4,5707391,1,registered,kongnian
39763436,python,True,python|pandas|group-by|mean|series,apply function on groups of k elements of a pandas Series,3,1475132222,2,http://stackoverflow.com/questions/39763436/apply-function-on-groups-of-k-elements-of-a-pandas-series,9,6618062,26,registered,Yehuda Karlinsky
39763683,python,False,python|dictionary|nested|key|assign,"Nested dictionary in Python: Asigning keys, BUT keeping sub structure",0,1475133040,0,http://stackoverflow.com/questions/39763683/nested-dictionary-in-python-asigning-keys-but-keeping-sub-structure,7,4602605,13,registered,saitam
36945409,python,True,python|algorithm|shortest-path|floyd-warshall,Breadth first search: shortest reach hackerrank,1,1461955303,1,http://stackoverflow.com/questions/36945409/breadth-first-search-shortest-reach-hackerrank,470,5171437,338,registered,noman pouigt
39749896,python,False,python|bash|operating-system|pycharm,os.system does not look the programs that are in my path,1,1475071551,0,http://stackoverflow.com/questions/39749896/os-system-does-not-look-the-programs-that-are-in-my-path,23,5609681,26,registered,Praderas
